"species","status"
"Phragmipedium pearcei","Not Threatened"
"Phragmipedium sargentianum","Not Threatened"
"Phragmipedium schlimii","Not Threatened"
"Phragmipedium vittatum","Not Threatened"
"Phragmipedium warszewiczianum","Threatened"
"Phreatia plantaginifolia","Not Threatened"
"Physoceras boryanum","Threatened"
"Pinalia fitzalanii","Not Threatened"
"Platanthera algeriensis","Not Threatened"
"Platanthera blephariglottis","Not Threatened"
"Platanthera chapmanii","Threatened"
"Platanthera chorisiana","Not Threatened"
"Platanthera clavellata","Not Threatened"
"Platanthera finetiana","Threatened"
"Platanthera huronensis","Not Threatened"
"Platanthera hyperborea","Not Threatened"
"Platanthera integrilabia","Not Threatened"
"Platanthera leucophaea","Not Threatened"
"Platanthera micrantha","Threatened"
"Platanthera oreophila","Threatened"
"Platanthera praeclara","Threatened"
"Platanthera tipuloides","Not Threatened"
"Platanthera yadonii","Not Threatened"
"Platycoryne mediocris","Not Threatened"
"Platylepis grandiflora","Not Threatened"
"Platystele minimiflora","Not Threatened"
"Pleione chunii","Threatened"
"Pleione formosana","Threatened"
"Pleione forrestii","Threatened"
"Pleurothallis rowleei","Not Threatened"
"Plocoglottis borneensis","Not Threatened"
"Plocoglottis copelandii","Not Threatened"
"Podochilus khasianus","Threatened"
"Pogonia ophioglossoides","Not Threatened"
"Polystachya acuminata","Threatened"
"Polystachya albescens","Not Threatened"
"Polystachya bicalcarata","Not Threatened"
"Polystachya caespitifica","Threatened"
"Polystachya canaliculata","Threatened"
"Polystachya caudata","Threatened"
"Polystachya cooperi","Threatened"
"Polystachya disiformis","Threatened"
"Polystachya doggettii","Not Threatened"
"Polystachya eurygnatha","Threatened"
"Polystachya fischeri","Threatened"
"Polystachya geniculata","Threatened"
"Polystachya gracilenta","Threatened"
"Polystachya holstii","Threatened"
"Polystachya isochiloides","Threatened"
"Polystachya kupensis","Threatened"
"Polystachya lacroixiana","Not Threatened"
"Polystachya laurentii","Threatened"
"Polystachya longiscapa","Threatened"
"Polystachya maculata","Threatened"
"Polystachya mazumbaiensis","Threatened"
"Polystachya modesta","Not Threatened"
"Polystachya nyanzensis","Threatened"
"Polystachya porphyrochila","Threatened"
"Polystachya praecipitis","Threatened"
"Polystachya pudorina","Threatened"
"Polystachya rugosilabia","Threatened"
"Polystachya serpentina","Threatened"
"Polystachya shega","Threatened"
"Polystachya stauroglossa","Threatened"
"Polystachya subdiphylla","Threatened"
"Polystachya subumbellata","Not Threatened"
"Polystachya superposita","Threatened"
"Polystachya teitensis","Threatened"
"Polystachya tenella","Not Threatened"
"Polystachya testuana","Threatened"
"Polystachya uluguruensis","Threatened"
"Polystachya undulata","Threatened"
"Polystachya valentina","Threatened"
"Polystachya victoriae","Threatened"
"Polystachya woosnamii","Threatened"
"Polystachya xerophila","Threatened"
"Pomatocalpa maculosum","Not Threatened"
"Porroglossum muscosum","Not Threatened"
"Prasophyllum favonium","Threatened"
"Prasophyllum giganteum","Not Threatened"
"Prasophyllum mimulum","Not Threatened"
"Prescottia lojana","Not Threatened"
"Psychilis macconnelliae","Not Threatened"
"Psychilis olivacea","Threatened"
"Pterostylis acuminata","Not Threatened"
"Pterostylis erecta","Not Threatened"
"Pterostylis hispidula","Not Threatened"
"Pterostylis humilis","Not Threatened"
"Pterostylis mutica","Not Threatened"
"Pterostylis praetermissa","Not Threatened"
"Pterostylis squamata","Not Threatened"
"Restrepia trichoglossa","Not Threatened"
"Rhipidoglossum bilobatum","Threatened"
"Rhipidoglossum globulosocalcaratum","Not Threatened"
"Rhipidoglossum polydactylum","Not Threatened"
"Sarcochilus falcatus","Not Threatened"
"Satyrium ecalcaratum","Not Threatened"
"Satyrium flavum","Threatened"
"Satyrium trinerve","Not Threatened"
"Scaphyglottis sickii","Threatened"
"Schizochilus lepidus","Threatened"
"Selenipedium aequinoctiale","Threatened"
"Selenipedium chica","Threatened"
"Selenipedium palmifolium","Not Threatened"
"Selenipedium steyermarkii","Threatened"
"Serapias neglecta","Not Threatened"
"Serapias nurrica","Not Threatened"
"Serapias perez-chiscanoi","Not Threatened"
"Sirhookera lanceolata","Not Threatened"
"Skeptrostachys arechavaletanii","Not Threatened"
"Sobralia stenophylla","Not Threatened"
"Spathoglottis petri","Not Threatened"
"Specklinia brighamii","Not Threatened"
"Specklinia corniculata","Not Threatened"
"Specklinia picta","Not Threatened"
"Spiranthes brevilabris","Threatened"
"Spiranthes casei","Not Threatened"
"Spiranthes diluvialis","Not Threatened"
"Spiranthes infernalis","Not Threatened"
"Spiranthes romanzoffiana","Not Threatened"
"Spiranthes sinensis","Not Threatened"
"Spiranthes torta","Not Threatened"
"Stelis immersa","Not Threatened"
"Stelis ruprechtiana","Not Threatened"
"Stelis tenuilabris","Not Threatened"
"Stolzia angustifolia","Threatened"
"Stolzia atrorubra","Threatened"
"Stolzia christopheri","Threatened"
"Stolzia leedalii","Threatened"
"Stolzia moniliformis","Threatened"
"Stolzia oligantha","Threatened"
"Stolzia viridis","Threatened"
"Taeniophyllum gracillimum","Not Threatened"
"Telipogon biolleyi","Not Threatened"
"Thelymitra cyanea","Not Threatened"
"Thelymitra papuana","Not Threatened"
"Tolumnia prionochila","Not Threatened"
"Tolumnia variegata","Not Threatened"
"Triceratorhynchus viridiflorus","Threatened"
"Trichoglottis smithii","Not Threatened"
"Trichoglottis tenuis","Threatened"
"Trichoglottis winkleri","Not Threatened"
"Trichopilia marginata","Not Threatened"
"Trichopilia turialbae","Not Threatened"
"Trichotosia mollicaulis","Not Threatened"
"Tridactyle brevifolia","Threatened"
"Tridactyle cruciformis","Threatened"
"Tridactyle flabellata","Threatened"
"Tridactyle minuta","Threatened"
"Tridactyle phaeocephala","Threatened"
"Tridactyle sarcodantha","Threatened"
"Tridactyle stevartiana","Threatened"
"Tridactyle tanneri","Threatened"
"Triphora yucatanensis","Threatened"
"Tropidia saprophytica","Not Threatened"
"Tylostigma filiforme","Threatened"
"Tylostigma herminioides","Threatened"
"Tylostigma hildebrandtii","Threatened"
"Tylostigma madagascariense","Threatened"
"Tylostigma nigrescens","Threatened"
"Vanda hindsii","Not Threatened"
"Vanda scandens","Threatened"
"Vanda tessellata","Not Threatened"
"Vanilla cribbiana","Threatened"
"Vanilla hartii","Not Threatened"
"Vanilla inodora","Threatened"
"Vanilla insignis","Threatened"
"Vanilla odorata","Not Threatened"
"Vanilla phaeantha","Not Threatened"
"Vanilla planifolia","Not Threatened"
"Vanilla pompona","Threatened"
"Yoania japonica","Not Threatened"
"Zeuxine amboinensis","Not Threatened"
"Zeuxine odorata","Not Threatened"
"Zeuxine strateumatica","Not Threatened"
"Zygopetalum crinitum","Not Threatened"
