"species","status"
"Epidendrum syringodes","Not Threatened"
"Epidendrum syringothyrsus","Not Threatened"
"Epidendrum tacarcunense","Not Threatened"
"Epidendrum talamancanum","Not Threatened"
"Epidendrum tandapianum","Not Threatened"
"Epidendrum tenuicaule","Not Threatened"
"Epidendrum tenuispathum","Threatened"
"Epidendrum tenuisulcatum","Threatened"
"Epidendrum tessmannii","Not Threatened"
"Epidendrum tetraceros","Not Threatened"
"Epidendrum thiagoi","Not Threatened"
"Epidendrum thurstoniorum","Not Threatened"
"Epidendrum tigriphyllum","Not Threatened"
"Epidendrum tingo-mariae","Not Threatened"
"Epidendrum tipuloideum","Threatened"
"Epidendrum tolimense","Threatened"
"Epidendrum torquatum","Not Threatened"
"Epidendrum torraense","Threatened"
"Epidendrum tortipetalum","Not Threatened"
"Epidendrum trachychlaena","Not Threatened"
"Epidendrum trachypentatropis","Threatened"
"Epidendrum trachysepalum","Not Threatened"
"Epidendrum trachythece","Not Threatened"
"Epidendrum transversellipticum","Not Threatened"
"Epidendrum trialatum","Not Threatened"
"Epidendrum trianthum","Threatened"
"Epidendrum tricarinatum","Not Threatened"
"Epidendrum tridactylum","Not Threatened"
"Epidendrum tridens","Not Threatened"
"Epidendrum trilobochilum","Not Threatened"
"Epidendrum tropidioides","Not Threatened"
"Epidendrum tropinectarium","Threatened"
"Epidendrum troxalis","Threatened"
"Epidendrum trullichilum","Threatened"
"Epidendrum tumuc-humaciense","Not Threatened"
"Epidendrum turialvae","Not Threatened"
"Epidendrum tziscaoense","Threatened"
"Epidendrum ulei","Threatened"
"Epidendrum unguiculatum","Not Threatened"
"Epidendrum uribei","Threatened"
"Epidendrum vandifolium","Not Threatened"
"Epidendrum vasquezii","Threatened"
"Epidendrum ventricosum","Threatened"
"Epidendrum veraguasense","Not Threatened"
"Epidendrum vernixium","Threatened"
"Epidendrum veroscriptum","Not Threatened"
"Epidendrum verrucosum","Not Threatened"
"Epidendrum vesicatum","Not Threatened"
"Epidendrum vesicicaule","Not Threatened"
"Epidendrum vidal-senegei","Threatened"
"Epidendrum villotae","Not Threatened"
"Epidendrum vincentinum","Not Threatened"
"Epidendrum violascens","Not Threatened"
"Epidendrum violetense","Threatened"
"Epidendrum viridibrunneum","Threatened"
"Epidendrum viridipurpureum","Not Threatened"
"Epidendrum viviparum","Threatened"
"Epidendrum volutum","Not Threatened"
"Epidendrum vulcanicola","Not Threatened"
"Epidendrum vulgoamparoanum","Not Threatened"
"Epidendrum wallisii","Not Threatened"
"Epidendrum warrasii","Not Threatened"
"Epidendrum weberbauerianum","Threatened"
"Epidendrum wendtii","Not Threatened"
"Epidendrum wercklei","Not Threatened"
"Epidendrum werffii","Threatened"
"Epidendrum whittenii","Threatened"
"Epidendrum williamsii","Not Threatened"
"Epidendrum wrightii","Not Threatened"
"Epidendrum xanthinum","Not Threatened"
"Epidendrum xantholeucum","Not Threatened"
"Epidendrum xylostachyum","Threatened"
"Epidendrum yanachagaense","Threatened"
"Epidendrum yarumalense","Threatened"
"Epidendrum yungasense","Not Threatened"
"Epidendrum zosterifolium","Threatened"
"Epipactis africana","Not Threatened"
"Epipactis albensis","Not Threatened"
"Epipactis atrorubens","Not Threatened"
"Epipactis bugacensis","Not Threatened"
"Epipactis dunensis","Not Threatened"
"Epipactis exilis","Threatened"
"Epipactis fageticola","Not Threatened"
"Epipactis flava","Threatened"
"Epipactis gigantea","Not Threatened"
"Epipactis greuteri","Threatened"
"Epipactis helleborine","Not Threatened"
"Epipactis kleinii","Not Threatened"
"Epipactis leptochila","Not Threatened"
"Epipactis lusitanica","Not Threatened"
"Epipactis mairei","Threatened"
"Epipactis microphylla","Not Threatened"
"Epipactis muelleri","Not Threatened"
"Epipactis nordeniorum","Threatened"
"Epipactis palustris","Not Threatened"
"Epipactis papillosa","Not Threatened"
"Epipactis persica","Not Threatened"
"Epipactis phyllanthes","Not Threatened"
"Epipactis placentina","Threatened"
"Epipactis pontica","Not Threatened"
"Epipactis purpurata","Not Threatened"
"Epipactis royleana","Not Threatened"
"Epipactis thunbergii","Not Threatened"
"Epipactis troodi","Threatened"
"Epipactis ulugurica","Threatened"
"Epipactis veratrifolia","Not Threatened"
"Epipogium aphyllum","Not Threatened"
"Epipogium roseum","Not Threatened"
"Epistephium amabile","Threatened"
"Epistephium amplexicaule","Not Threatened"
"Epistephium duckei","Not Threatened"
"Epistephium elatum","Not Threatened"
"Epistephium ellipticum","Threatened"
"Epistephium hernandii","Not Threatened"
"Epistephium laxiflorum","Not Threatened"
"Epistephium parviflorum","Not Threatened"
"Epistephium praestans","Not Threatened"
"Epistephium sclerophyllum","Not Threatened"
"Epistephium subrepens","Not Threatened"
"Epistephium williamsii","Not Threatened"
"Eria amplectens","Not Threatened"
"Eria ancorifera","Threatened"
"Eria annapurnensis","Threatened"
"Eria aporoides","Not Threatened"
"Eria atrorubens","Not Threatened"
"Eria bancana","Threatened"
"Eria bhutanica","Threatened"
"Eria bidupensis","Threatened"
"Eria bogoriensis","Threatened"
"Eria brevicaulis","Threatened"
"Eria calcarea","Threatened"
"Eria carinata","Not Threatened"
"Eria carnosula","Threatened"
"Eria chrysocardia","Threatened"
"Eria clausa","Threatened"
"Eria compressa","Threatened"
"Eria compressoclavata","Threatened"
"Eria cordifera","Threatened"
"Eria coronaria","Threatened"
"Eria crassipes","Threatened"
"Eria crucigera","Threatened"
"Eria cymbiformis","Threatened"
"Eria decipiens","Threatened"
"Eria decurrentipetala","Threatened"
"Eria djaratensis","Threatened"
"Eria erosula","Threatened"
"Eria euryloba","Not Threatened"
"Eria fimbriloba","Threatened"
"Eria foetida","Threatened"
"Eria gagnepainii","Not Threatened"
"Eria geboana","Not Threatened"
"Eria genuflexa","Threatened"
"Eria globulifera","Threatened"
"Eria gobiensis","Threatened"
"Eria hosei","Threatened"
"Eria ignea","Threatened"
"Eria imbricata","Not Threatened"
"Eria imitans","Not Threatened"
"Eria imperatifolia","Not Threatened"
"Eria javanica","Not Threatened"
"Eria kalelotong","Threatened"
"Eria karikouyensis","Not Threatened"
"Eria kingii","Not Threatened"
"Eria lactiflora","Threatened"
"Eria lamonganensis","Threatened"
"Eria laniceps","Threatened"
"Eria lasiorhiza","Threatened"
"Eria lindleyi","Threatened"
"Eria linearifolia","Threatened"
"Eria longerepens","Not Threatened"
"Eria marginata","Threatened"
"Eria mearnsii","Threatened"
"Eria merapiensis","Threatened"
"Eria micholitzii","Not Threatened"
"Eria minahassae","Threatened"
"Eria montana","Not Threatened"
"Eria murkelensis","Not Threatened"
"Eria neglecta","Threatened"
"Eria obscura","Threatened"
"Eria oligotricha","Not Threatened"
"Eria palmifolia","Threatened"
"Eria petiolata","Threatened"
"Eria pilifera","Not Threatened"
"Eria piruensis","Threatened"
"Eria ramosii","Threatened"
"Eria ramuana","Not Threatened"
"Eria rhomboidalis","Threatened"
"Eria rostriflora","Not Threatened"
"Eria rubifera","Threatened"
"Eria sarcophylla","Threatened"
"Eria scabrilinguis","Threatened"
"Eria siamensis","Not Threatened"
"Eria sordida","Threatened"
"Eria subclausa","Not Threatened"
"Eria sundaica","Threatened"
"Eria sutepensis","Threatened"
"Eria toxopei","Threatened"
"Eria triloba","Threatened"
"Eria truncata","Threatened"
"Eria vaginifera","Threatened"
"Eria verruculosa","Threatened"
"Eria vittata","Threatened"
"Eria wildgrubeana","Not Threatened"
"Eriaxis rigida","Not Threatened"
"Eriochilus cucullatus","Not Threatened"
"Eriochilus dilatatus","Not Threatened"
"Eriochilus helonomos","Not Threatened"
"Eriochilus magenteus","Not Threatened"
"Eriochilus petricola","Not Threatened"
"Eriochilus pulchellus","Not Threatened"
"Eriochilus scaber","Not Threatened"
"Eriochilus tenuis","Not Threatened"
"Eriochilus valens","Not Threatened"
"Eriodes barbata","Threatened"
"Eriopsis biloba","Not Threatened"
"Eriopsis sceptrum","Not Threatened"
"Erycina crista-galli","Not Threatened"
"Erycina echinata","Not Threatened"
"Erycina glossomystax","Not Threatened"
"Erycina hyalinobulbon","Not Threatened"
"Erycina pumilio","Not Threatened"
"Erycina pusilla","Not Threatened"
"Erythrodes blumei","Not Threatened"
"Erythrodes hirsuta","Threatened"
"Erythrodes humilis","Threatened"
"Erythrodes latifolia","Threatened"
"Erythrodes oxyglossa","Not Threatened"
"Erythrodes papuana","Not Threatened"
"Erythrodes sutricalcar","Not Threatened"
"Erythrodes triloba","Not Threatened"
"Erythrorchis altissima","Not Threatened"
"Erythrorchis cassythoides","Not Threatened"
"Esmeralda clarkei","Threatened"
"Eulophia abyssinica","Threatened"
"Eulophia aculeata","Not Threatened"
"Eulophia acutilabra","Threatened"
"Eulophia adenoglossa","Threatened"
"Eulophia albobrunnea","Threatened"
"Eulophia alta","Not Threatened"
"Eulophia amblyosepala","Threatened"
"Eulophia andamanensis","Not Threatened"
"Eulophia angolensis","Not Threatened"
"Eulophia arenicola","Threatened"
"Eulophia aurantiaca","Threatened"
"Eulophia barteri","Threatened"
"Eulophia bicallosa","Not Threatened"
"Eulophia borbonica","Threatened"
"Eulophia bouliawongo","Threatened"
"Eulophia bracteosa","Threatened"
"Eulophia brevipetala","EXT"
"Eulophia buettneri","Threatened"
"Eulophia calantha","Threatened"
"Eulophia calanthoides","Threatened"
"Eulophia callichroma","Threatened"
"Eulophia caricifolia","Not Threatened"
"Eulophia carsonii","Threatened"
"Eulophia chaunanthe","Threatened"
"Eulophia clandestina","Threatened"
"Eulophia clitellifera","Not Threatened"
"Eulophia coddii","Threatened"
"Eulophia coeloglossa","Threatened"
"Eulophia cooperi","Threatened"
"Eulophia cristata","Not Threatened"
"Eulophia cucullata","Not Threatened"
"Eulophia dufossei","Threatened"
"Eulophia ecristata","Not Threatened"
"Eulophia elegans","Threatened"
"Eulophia ensata","Not Threatened"
"Eulophia epidendraea","Threatened"
"Eulophia epiphanoides","Threatened"
"Eulophia euantha","Threatened"
"Eulophia euglossa","Threatened"
"Eulophia eustachya","Threatened"
"Eulophia exaltata","Not Threatened"
"Eulophia eylesii","Threatened"
"Eulophia fernandeziana","Threatened"
"Eulophia filifolia","Threatened"
"Eulophia flava","Threatened"
"Eulophia flavopurpurea","Not Threatened"
"Eulophia foliosa","Not Threatened"
"Eulophia fridericii","Threatened"
"Eulophia galeoloides","Threatened"
"Eulophia gonychila","Threatened"
"Eulophia gracilis","Not Threatened"
"Eulophia graminea","Not Threatened"
"Eulophia grandidieri","Threatened"
"Eulophia guineensis","Not Threatened"
"Eulophia herbacea","Threatened"
"Eulophia hereroensis","Not Threatened"
"Eulophia hians","Not Threatened"
"Eulophia hirschbergii","Threatened"
"Eulophia hologlossa","Threatened"
"Eulophia holubii","Threatened"
"Eulophia horsfallii","Not Threatened"
"Eulophia ibityensis","Threatened"
"Eulophia javanica","Threatened"
"Eulophia juncifolia","Threatened"
"Eulophia katangensis","Not Threatened"
"Eulophia kyimbilae","Threatened"
"Eulophia latilabris","Not Threatened"
"Eulophia laurentii","Threatened"
"Eulophia leachii","Threatened"
"Eulophia lejolyana","Threatened"
"Eulophia leonensis","Threatened"
"Eulophia leontoglossa","Threatened"
"Eulophia litoralis","Not Threatened"
"Eulophia livingstoneana","Threatened"
"Eulophia longisepala","Not Threatened"
"Eulophia macowanii","Threatened"
"Eulophia macra","Threatened"
"Eulophia macrantha","Threatened"
"Eulophia macrobulbon","Threatened"
"Eulophia malangana","Not Threatened"
"Eulophia mangenotiana","Threatened"
"Eulophia massokoensis","Threatened"
"Eulophia mechowii","Threatened"
"Eulophia meleagris","Threatened"
"Eulophia milnei","Not Threatened"
"Eulophia monile","Threatened"
"Eulophia monotropis","Threatened"
"Eulophia monticola","Threatened"
"Eulophia nervosa","Threatened"
"Eulophia nyasae","Not Threatened"
"Eulophia obscura","Threatened"
"Eulophia odontoglossa","Not Threatened"
"Eulophia orthoplectra","Not Threatened"
"Eulophia ovalis","Not Threatened"
"Eulophia parviflora","Not Threatened"
"Eulophia parvilabris","Not Threatened"
"Eulophia parvula","Not Threatened"
"Eulophia pauciflora","Threatened"
"Eulophia penduliflora","Threatened"
"Eulophia perrieri","Threatened"
"Eulophia petersii","Not Threatened"
"Eulophia pileata","Threatened"
"Eulophia plantaginea","Threatened"
"Eulophia platypetala","Not Threatened"
"Eulophia pratensis","Threatened"
"Eulophia pulchra","Threatened"
"Eulophia pyrophila","Not Threatened"
"Eulophia ramosa","Not Threatened"
"Eulophia rara","Threatened"
"Eulophia reticulata","Not Threatened"
"Eulophia rhodesiaca","Threatened"
"Eulophia rolfeana","Threatened"
"Eulophia rugulosa","Threatened"
"Eulophia rutenbergiana","Threatened"
"Eulophia ruwenzoriensis","Not Threatened"
"Eulophia sabulosa","Threatened"
"Eulophia schaijesii","Threatened"
"Eulophia schweinfurthii","Threatened"
"Eulophia seleensis","Not Threatened"
"Eulophia siamensis","Threatened"
"Eulophia sooi","Threatened"
"Eulophia sordida","Threatened"
"Eulophia speciosa","Not Threatened"
"Eulophia stachyodes","Threatened"
"Eulophia streptopetala","Not Threatened"
"Eulophia subsaprophytica","Threatened"
"Eulophia subulata","Not Threatened"
"Eulophia suzannae","Threatened"
"Eulophia sylviae","Threatened"
"Eulophia tabularis","Not Threatened"
"Eulophia taitensis","Threatened"
"Eulophia tanganyikensis","Threatened"
"Eulophia tenella","Threatened"
"Eulophia thomsonii","Not Threatened"
"Eulophia tricristata","Threatened"
"Eulophia trilamellata","Threatened"
"Eulophia tuberculata","Not Threatened"
"Eulophia venosa","Threatened"
"Eulophia venulosa","Not Threatened"
"Eulophia vinosa","Threatened"
"Eulophia walleri","Not Threatened"
"Eulophia welwitschii","Not Threatened"
"Eulophia zeyheriana","Not Threatened"
"Eulophia zollingeri","Not Threatened"
"Euryblema anatonum","Threatened"
"Eurychone galeandrae","Threatened"
"Eurychone rothschildiana","Threatened"
"Eurystyles actinosophila","Not Threatened"
"Eurystyles ananassocomos","Threatened"
"Eurystyles borealis","Not Threatened"
"Eurystyles cogniauxii","Threatened"
"Eurystyles cornu-bovis","Not Threatened"
"Eurystyles cotyledon","Not Threatened"
"Eurystyles domingensis","Not Threatened"
"Eurystyles lorenzii","Not Threatened"
"Eurystyles standleyi","Not Threatened"
"Evotella rubiginosa","Not Threatened"
"Fernandezia breviconnata","Threatened"
"Fernandezia cardenasii","Threatened"
"Fernandezia crystallina","Not Threatened"
"Fernandezia denticulata","Threatened"
"Fernandezia distichoides","Threatened"
"Fernandezia falcifolia","Threatened"
"Fernandezia gracillima","Threatened"
"Fernandezia hagsateri","Threatened"
"Fernandezia hispidula","Not Threatened"
"Fernandezia ionanthera","Not Threatened"
"Fernandezia lanceolata","Not Threatened"
"Fernandezia maculata","Not Threatened"
"Fernandezia myrtillus","Not Threatened"
"Fernandezia nigrosignata","Threatened"
"Fernandezia parvifolia","Threatened"
"Fernandezia pastii","Threatened"
"Fernandezia pectinata","Threatened"
"Fernandezia sanguinea","Not Threatened"
"Fernandezia serra","Threatened"
"Fernandezia squarrosa","Not Threatened"
"Fernandezia subbiflora","Not Threatened"
"Fernandezia tenuis","Not Threatened"
"Fernandezia tica","Not Threatened"
"Frondaria caulescens","Not Threatened"
"Fuertesiella pterichoides","Threatened"
"Funkiella hyemalis","Not Threatened"
"Funkiella tenella","Threatened"
"Funkiella versiformis","Not Threatened"
"Galeandra batemanii","Not Threatened"
"Galeandra baueri","Threatened"
"Galeandra beyrichii","Not Threatened"
"Galeandra blanchetii","Not Threatened"
"Galeandra devoniana","Not Threatened"
"Galeandra graminoides","Threatened"
"Galeandra greenwoodiana","Not Threatened"
"Galeandra hysterantha","Not Threatened"
"Galeandra junceaoides","Not Threatened"
"Galeandra lacustris","Threatened"
"Galeandra leptoceras","Not Threatened"
"Galeandra macroplectra","Not Threatened"
"Galeandra magnicolumna","Not Threatened"
"Galeandra minax","Threatened"
"Galeandra paraguayensis","Not Threatened"
"Galeandra stangeana","Not Threatened"
"Galeandra styllomisantha","Not Threatened"
"Galearis cyclochila","Threatened"
"Galearis fauriei","Threatened"
"Galearis rotundifolia","Not Threatened"
"Galearis spathulata","Threatened"
"Galearis spectabilis","Not Threatened"
"Galeoglossum thysanochilum","Not Threatened"
"Galeoglossum tubulosum","Not Threatened"
"Galeola faberi","Threatened"
"Galeola falconeri","Threatened"
"Galeola lindleyana","Not Threatened"
"Galeola nudifolia","Not Threatened"
"Galeottia acuminata","Not Threatened"
"Galeottia burkei","Not Threatened"
"Galeottia ciliata","Not Threatened"
"Galeottia colombiana","Not Threatened"
"Galeottia fimbriata","Not Threatened"
"Galeottia grandiflora","Not Threatened"
"Galeottia jorisiana","Not Threatened"
"Gastrochilus acaulis","Threatened"
"Gastrochilus acutifolius","Not Threatened"
"Gastrochilus bellinus","Threatened"
"Gastrochilus calceolaris","Threatened"
"Gastrochilus ciliaris","Threatened"
"Gastrochilus dasypogon","Threatened"
"Gastrochilus distichus","Threatened"
"Gastrochilus fargesii","Threatened"
"Gastrochilus formosanus","Threatened"
"Gastrochilus fuscopunctatus","Not Threatened"
"Gastrochilus guangtungensis","Threatened"
"Gastrochilus hainanensis","Threatened"
"Gastrochilus hoi","Threatened"
"Gastrochilus intermedius","Threatened"
"Gastrochilus japonicus","Not Threatened"
"Gastrochilus minutiflorus","Threatened"
"Gastrochilus obliquus","Threatened"
"Gastrochilus pseudodistichus","Threatened"
"Gastrochilus raraensis","Threatened"
"Gastrochilus simplicilabius","Threatened"
"Gastrochilus sororius","Not Threatened"
"Gastrochilus sumatranus","Threatened"
"Gastrochilus toramanus","Threatened"
"Gastrodia africana","EXT"
"Gastrodia confusa","Not Threatened"
"Gastrodia crebriflora","Threatened"
"Gastrodia crispa","Threatened"
"Gastrodia cunninghamii","Not Threatened"
"Gastrodia elata","Not Threatened"
"Gastrodia entomogama","Threatened"
"Gastrodia exilis","Threatened"
"Gastrodia falconeri","Threatened"
"Gastrodia flavilabella","Threatened"
"Gastrodia fontinalis","Threatened"
"Gastrodia gracilis","Threatened"
"Gastrodia javanica","Not Threatened"
"Gastrodia lacista","Not Threatened"
"Gastrodia madagascariensis","Threatened"
"Gastrodia minor","Not Threatened"
"Gastrodia peichatieniana","Threatened"
"Gastrodia procera","Not Threatened"
"Gastrodia pubilabiata","Not Threatened"
"Gastrodia queenslandica","Not Threatened"
"Gastrodia sesamoides","Not Threatened"
"Gastrodia shimizuana","Threatened"
"Gastrodia similis","Threatened"
"Gastrodia surcula","Threatened"
"Gastrodia urceolata","Not Threatened"
"Gastrodia vescula","Threatened"
"Gastrorchis francoisii","Threatened"
"Gastrorchis humblotii","Threatened"
"Gastrorchis lutea","Threatened"
"Gastrorchis pulchra","Threatened"
"Gastrorchis simulans","Threatened"
"Gastrorchis steinhardtiana","Threatened"
"Gastrorchis tuberculosa","Threatened"
"Gavilea araucana","Not Threatened"
"Gavilea australis","Not Threatened"
"Gavilea cardioglossa","Threatened"
"Gavilea gladysiae","Not Threatened"
"Gavilea glandulifera","Not Threatened"
"Gavilea litoralis","Not Threatened"
"Gavilea longibracteata","Not Threatened"
"Gavilea lutea","Not Threatened"
"Gavilea odoratissima","Not Threatened"
"Gavilea platyantha","Not Threatened"
"Gavilea supralabellata","Not Threatened"
"Gavilea trullata","Threatened"
"Gavilea venosa","Not Threatened"
"Gavilea wittei","Threatened"
"Gennaria diphylla","Not Threatened"
"Genoplesium acuminatum","Not Threatened"
"Genoplesium alticola","Threatened"
"Genoplesium apostasioides","Not Threatened"
"Genoplesium archeri","Not Threatened"
"Genoplesium arrectum","Not Threatened"
"Genoplesium baueri","Not Threatened"
"Genoplesium bishopii","Not Threatened"
"Genoplesium brachystachyum","Not Threatened"
"Genoplesium calopterum","Not Threatened"
"Genoplesium citriodorum","Not Threatened"
"Genoplesium confertum","Threatened"
"Genoplesium cranei","Threatened"
"Genoplesium despectans","Not Threatened"
"Genoplesium eriochilum","Not Threatened"
"Genoplesium filiforme","Not Threatened"
"Genoplesium fimbriatum","Not Threatened"
"Genoplesium firthii","Threatened"
"Genoplesium formosum","Threatened"
"Genoplesium insigne","Threatened"
"Genoplesium littorale","Not Threatened"
"Genoplesium morinum","Not Threatened"
"Genoplesium morrisii","Not Threatened"
"Genoplesium nigricans","Not Threatened"
"Genoplesium nudiscapum","Not Threatened"
"Genoplesium nudum","Not Threatened"
"Genoplesium oliganthum","Not Threatened"
"Genoplesium ostrinum","Not Threatened"
"Genoplesium parvicallum","Threatened"
"Genoplesium pedersonii","Threatened"
"Genoplesium plumosum","Not Threatened"
"Genoplesium pumilum","Not Threatened"
"Genoplesium rhyoliticum","Not Threatened"
"Genoplesium rufum","Not Threatened"
"Genoplesium ruppii","Not Threatened"
"Genoplesium sagittiferum","Not Threatened"
"Genoplesium sigmoideum","Not Threatened"
"Genoplesium simulans","Not Threatened"
"Genoplesium superbum","Not Threatened"
"Genoplesium systenum","Not Threatened"
"Genoplesium tasmanicum","Not Threatened"
"Genoplesium tectum","Threatened"
"Genoplesium turfosum","Not Threatened"
"Genoplesium validum","Threatened"
"Genoplesium vernale","Not Threatened"
"Genoplesium woollsii","Not Threatened"
"Genyorchis platybulbon","EXT"
"Geodorum attenuatum","Threatened"
"Geodorum densiflorum","Not Threatened"
"Geodorum recurvum","Not Threatened"
"Geodorum siamense","Threatened"
"Glomera acutiflora","Threatened"
"Glomera albiviridis","Not Threatened"
"Glomera amboinensis","Not Threatened"
"Glomera aurea","Not Threatened"
"Glomera bambusiformis","Not Threatened"
"Glomera bougainvilleana","Threatened"
"Glomera brevipetala","Not Threatened"
"Glomera compressa","Not Threatened"
"Glomera confusa","Not Threatened"
"Glomera conglutinata","Not Threatened"
"Glomera cyatheicola","Not Threatened"
"Glomera dekockii","Not Threatened"
"Glomera dependens","Not Threatened"
"Glomera distichifolia","Threatened"
"Glomera erythrosma","Threatened"
"Glomera flammula","Not Threatened"
"Glomera fransseniana","Not Threatened"
"Glomera fruticula","Not Threatened"
"Glomera gamosepalata","Not Threatened"
"Glomera grandiflora","Not Threatened"
"Glomera hamadryas","Not Threatened"
"Glomera inconspicua","Not Threatened"
"Glomera kaniensis","Not Threatened"
"Glomera kanke","Not Threatened"
"Glomera lancipetala","Not Threatened"
"Glomera latipetala","Threatened"
"Glomera macdonaldii","Not Threatened"
"Glomera macrantha","Not Threatened"
"Glomera manicata","Not Threatened"
"Glomera mayuensis","Not Threatened"
"Glomera montana","Not Threatened"
"Glomera nana","Not Threatened"
"Glomera nigrilimbata","Not Threatened"
"Glomera oligantha","Not Threatened"
"Glomera palustris","Not Threatened"
"Glomera papuana","Not Threatened"
"Glomera platypetala","Not Threatened"
"Glomera plumosa","Not Threatened"
"Glomera pullei","Not Threatened"
"Glomera pumilio","Not Threatened"
"Glomera pungens","Threatened"
"Glomera rhombea","Not Threatened"
"Glomera rubroviridis","Not Threatened"
"Glomera salicornioides","Not Threatened"
"Glomera salmonea","Not Threatened"
"Glomera secunda","Not Threatened"
"Glomera subeciliata","Not Threatened"
"Glomera sublaevis","Not Threatened"
"Glomera subpetiolata","Not Threatened"
"Glomera subuliformis","Not Threatened"
"Glomera tenuis","Not Threatened"
"Glomera terrestris","Not Threatened"
"Glomera transitoria","Not Threatened"
"Glomera triangularis","Not Threatened"
"Glomera uniflora","Not Threatened"
"Glomera verrucifera","Not Threatened"
"Glomera versteegii","Not Threatened"
"Gomesa albinoi","Not Threatened"
"Gomesa alpina","Threatened"
"Gomesa barbaceniae","Not Threatened"
"Gomesa barbata","Not Threatened"
"Gomesa bifolia","Not Threatened"
"Gomesa blanchetii","Not Threatened"
"Gomesa brieniana","Not Threatened"
"Gomesa chrysoptera","Threatened"
"Gomesa ciliata","Not Threatened"
"Gomesa cogniauxiana","Threatened"
"Gomesa concolor","Not Threatened"
"Gomesa cornigera","Not Threatened"
"Gomesa crispa","Not Threatened"
"Gomesa croesus","Threatened"
"Gomesa cruciata","Threatened"
"Gomesa damacenoi","Not Threatened"
"Gomesa duseniana","Threatened"
"Gomesa flexuosa","Not Threatened"
"Gomesa fuscans","Not Threatened"
"Gomesa fuscopetala","Not Threatened"
"Gomesa gardneri","Not Threatened"
"Gomesa glaziovii","Not Threatened"
"Gomesa gomezoides","Not Threatened"
"Gomesa gracilis","Not Threatened"
"Gomesa gutfreundiana","Not Threatened"
"Gomesa handroi","Threatened"
"Gomesa hookeri","Not Threatened"
"Gomesa hydrophila","Not Threatened"
"Gomesa imperatoris-maximiliani","Not Threatened"
"Gomesa jucunda","Not Threatened"
"Gomesa laxiflora","Not Threatened"
"Gomesa lietzei","Not Threatened"
"Gomesa longicornu","Not Threatened"
"Gomesa longipes","Not Threatened"
"Gomesa macropetala","Not Threatened"
"Gomesa majevskyae","Threatened"
"Gomesa marshalliana","Threatened"
"Gomesa microphyta","Not Threatened"
"Gomesa micropogon","Not Threatened"
"Gomesa montana","Threatened"
"Gomesa nitida","Not Threatened"
"Gomesa novaesae","Threatened"
"Gomesa paranapiacabensis","Not Threatened"
"Gomesa paranensoides","Not Threatened"
"Gomesa pectoralis","Threatened"
"Gomesa planifolia","Not Threatened"
"Gomesa praetexta","Not Threatened"
"Gomesa pubes","Threatened"
"Gomesa radicans","Not Threatened"
"Gomesa ramosa","Not Threatened"
"Gomesa ranifera","Not Threatened"
"Gomesa recurva","Not Threatened"
"Gomesa riograndensis","Not Threatened"
"Gomesa sarcodes","Threatened"
"Gomesa sessilis","Threatened"
"Gomesa silvana","Threatened"
"Gomesa sincorana","Not Threatened"
"Gomesa spiloptera","Not Threatened"
"Gomesa uniflora","Not Threatened"
"Gomesa varicosa","Not Threatened"
"Gomesa venusta","Threatened"
"Gomesa warmingii","Not Threatened"
"Gomesa welteri","Threatened"
"Gomphichis adnata","Not Threatened"
"Gomphichis altissima","Threatened"
"Gomphichis bogotensis","Not Threatened"
"Gomphichis caucana","Not Threatened"
"Gomphichis crassilabia","Not Threatened"
"Gomphichis cundinamarcae","Not Threatened"
"Gomphichis goodyeroides","Not Threatened"
"Gomphichis gracilis","Threatened"
"Gomphichis hetaerioides","Not Threatened"
"Gomphichis koehleri","Not Threatened"
"Gomphichis longifolia","Not Threatened"
"Gomphichis macbridei","Not Threatened"
"Gomphichis plantaginifolia","Not Threatened"
"Gomphichis traceyae","Not Threatened"
"Gomphichis valida","Not Threatened"
"Gomphichis viscosa","Not Threatened"
"Gonatostylis bougainvillei","Not Threatened"
"Gonatostylis vieillardii","Not Threatened"
"Gongora aceras","Not Threatened"
"Gongora amparoana","Not Threatened"
"Gongora arcuata","Threatened"
"Gongora armeniaca","Not Threatened"
"Gongora atropurpurea","Threatened"
"Gongora bufonia","Not Threatened"
"Gongora charontis","Threatened"
"Gongora chocoensis","Threatened"
"Gongora claviodora","Not Threatened"
"Gongora galeata","Not Threatened"
"Gongora galeottiana","Threatened"
"Gongora gibba","Not Threatened"
"Gongora gratulabunda","Not Threatened"
"Gongora grossa","Not Threatened"
"Gongora hirtzii","Threatened"
"Gongora histrionica","Threatened"
"Gongora horichiana","Not Threatened"
"Gongora ilense","Not Threatened"
"Gongora latisepala","Threatened"
"Gongora leucochila","Not Threatened"
"Gongora meneziana","Threatened"
"Gongora nigrita","Threatened"
"Gongora pardina","Not Threatened"
"Gongora pleiochroma","Not Threatened"
"Gongora portentosa","Not Threatened"
"Gongora quinquenervis","Not Threatened"
"Gongora scaphephorus","Threatened"
"Gongora tridentata","Threatened"
"Gongora truncata","Not Threatened"
"Gongora unicolor","Not Threatened"
"Goodyera afzelii","Threatened"
"Goodyera bifida","Not Threatened"
"Goodyera biflora","Not Threatened"
"Goodyera bradeorum","Not Threatened"
"Goodyera colorata","Threatened"
"Goodyera condensata","Threatened"
"Goodyera daibuzanensis","Not Threatened"
"Goodyera denticulata","Not Threatened"
"Goodyera dolabripetala","Not Threatened"
"Goodyera erosa","Not Threatened"
