"species","status"
"Thelymitra cyanea","LC"
"Thelymitra papuana","LC"
"Tolumnia prionochila","EN"
"Tolumnia variegata","LC"
"Triceratorhynchus viridiflorus","CR"
"Trichoglottis smithii","LC"
"Trichoglottis tenuis","EN"
"Trichoglottis winkleri","EN"
"Trichopilia marginata","LC"
"Trichopilia turialbae","LC"
"Trichotosia mollicaulis","EN"
"Tridactyle brevifolia","EN"
"Tridactyle cruciformis","EN"
"Tridactyle flabellata","CR"
"Tridactyle minuta","EN"
"Tridactyle phaeocephala","EN"
"Tridactyle sarcodantha","CR"
"Tridactyle stevartiana","CR"
"Tridactyle tanneri","EN"
"Triphora yucatanensis","EN"
"Tropidia saprophytica","LC"
"Tylostigma filiforme","CR"
"Tylostigma herminioides","CR"
"Tylostigma hildebrandtii","CR"
"Tylostigma madagascariense","CR"
"Tylostigma nigrescens","CR"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","LC"
"Vanilla hartii","EN"
"Vanilla inodora","EN"
"Vanilla insignis","EN"
"Vanilla odorata","LC"
"Vanilla phaeantha","LC"
"Vanilla planifolia","LC"
"Vanilla pompona","LC"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","LC"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
