"species","status"
"Calanthe madagascariensis","LC"
"Calanthe mannii","EN"
"Calanthe masuca","LC"
"Calanthe maxii","LC"
"Calanthe metoensis","EN"
"Calanthe micrantha","LC"
"Calanthe millikenii","EN"
"Calanthe millotae","CR"
"Calanthe moluccensis","EN"
"Calanthe musa-amanii","EN"
"Calanthe nankunensis","EN"
"Calanthe obreniformis","CR"
"Calanthe odora","EN"
"Calanthe oreadum","LC"
"Calanthe pauciverrucosa","EN"
"Calanthe perrottetii","LC"
"Calanthe plantaginea","EN"
"Calanthe puberula","EN"
"Calanthe pulchra","LC"
"Calanthe pullei","LC"
"Calanthe rhodochila","LC"
"Calanthe rosea","EN"
"Calanthe rubens","LC"
"Calanthe ruttenii","LC"
"Calanthe salaccensis","CR"
"Calanthe sandsii","LC"
"Calanthe simplex","EN"
"Calanthe sinica","EN"
"Calanthe speciosa","LC"
"Calanthe striata","LC"
"Calanthe succedanea","CR"
"Calanthe sylvatica","LC"
"Calanthe taenioides","LC"
"Calanthe transiens","EN"
"Calanthe tricarinata","VU"
"Calanthe triplicata","LC"
"Calanthe tsoongiana","EN"
"Calanthe undulata","CR"
"Calanthe ventilabrum","LC"
"Calanthe versteegii","LC"
"Calanthe vestita","EN"
"Calanthe villosa","LC"
"Calanthe whiteana","EN"
"Calanthe woodii","LC"
"Calanthe zollingeri","LC"
"Caleana major","LC"
"Callostylis rigida","LC"
"Calochilus ammobius","EN"
"Calochilus caeruleus","LC"
"Calochilus caesius","LC"
"Calochilus campestris","LC"
"Calochilus cleistanthus","CR"
"Calochilus gracillimus","LC"
"Calochilus grandiflorus","LC"
"Calochilus herbaceus","LC"
"Calochilus holtzei","LC"
"Calochilus imperiosus","EN"
"Calochilus kalaru","EN"
"Calochilus metallicus","EN"
"Calochilus montanus","LC"
"Calochilus neocaledonicus","LC"
"Calochilus paludosus","LC"
"Calochilus platychilus","LC"
"Calochilus praealtus","EN"
"Calochilus pruinosus","LC"
"Calochilus psednus","CR"
"Calochilus pulchellus","LC"
"Calochilus richae","EN"
"Calochilus robertsonii","LC"
"Calochilus russeus","LC"
"Calochilus sandrae","LC"
"Calochilus stramenicola","LC"
"Calochilus therophilus","LC"
"Calochilus uliginosus","LC"
"Calopogon barbatus","LC"
"Calopogon multiflorus","LC"
"Calopogon oklahomensis","LC"
"Calopogon pallidus","LC"
"Calopogon tuberosus","LC"
"Caluera vulpina","LC"
"Calymmanthera paniculata","CR"
"Calymmanthera tenuis","LC"
"Calypso bulbosa","LC"
"Calyptrochilum christyanum","LC"
"Calyptrochilum emarginatum","LC"
"Camaridium bracteatum","LC"
"Camaridium carinatum","LC"
"Camaridium imbricatum","LC"
"Camaridium vestitum","LC"
"Campanulorchis globifera","EN"
"Campanulorchis leiophylla","LC"
"Campanulorchis pellipes","LC"
"Campanulorchis thao","LC"
"Campylocentrum aromaticum","LC"
"Campylocentrum brachycarpum","LC"
"Campylocentrum brenesii","LC"
"Campylocentrum crassirhizum","LC"
"Campylocentrum densiflorum","LC"
"Campylocentrum ecuadorense","LC"
"Campylocentrum embreei","LC"
"Campylocentrum fasciola","LC"
"Campylocentrum gracile","LC"
"Campylocentrum grisebachii","LC"
"Campylocentrum hirtzii","LC"
"Campylocentrum hondurense","LC"
"Campylocentrum huebneri","LC"
"Campylocentrum jamaicense","LC"
"Campylocentrum lansbergii","LC"
"Campylocentrum madisonii","LC"
"Campylocentrum micranthum","LC"
"Campylocentrum microphyllum","LC"
"Campylocentrum minutum","LC"
"Campylocentrum neglectum","LC"
"Campylocentrum organense","EN"
"Campylocentrum ornithorrhynchum","LC"
"Campylocentrum pachyrrhizum","LC"
"Campylocentrum panamense","LC"
"Campylocentrum parahybunense","LC"
"Campylocentrum pauloense","LC"
"Campylocentrum pernambucense","LC"
"Campylocentrum poeppigii","LC"
"Campylocentrum polystachyum","LC"
"Campylocentrum pygmaeum","LC"
"Campylocentrum robustum","LC"
"Campylocentrum schiedei","LC"
"Campylocentrum sellowii","LC"
"Campylocentrum spannagelii","LC"
"Campylocentrum tenellum","LC"
"Campylocentrum tyrridion","LC"
"Campylocentrum ulei","EN"
"Campylocentrum wawrae","EN"
"Capanemia adelaidae","LC"
"Capanemia brachycion","LC"
"Capanemia carinata","EN"
"Capanemia gehrtii","LC"
"Capanemia micromera","LC"
"Capanemia superflua","LC"
"Capanemia theresae","LC"
"Cardiochilos williamsonii","EN"
"Catasetum alatum","EN"
"Catasetum albovirens","LC"
"Catasetum arietinum","LC"
"Catasetum atratum","LC"
"Catasetum barbatum","LC"
"Catasetum bicolor","LC"
"Catasetum blackii","EN"
"Catasetum boyi","LC"
"Catasetum callosum","LC"
"Catasetum cernuum","LC"
"Catasetum cochabambanum","LC"
"Catasetum collare","LC"
"Catasetum complanatum","LC"
"Catasetum confusum","LC"
"Catasetum costatum","EN"
"Catasetum denticulatum","LC"
"Catasetum deusvandoi","EN"
"Catasetum discolor","LC"
"Catasetum expansum","LC"
"Catasetum fimbriatum","LC"
"Catasetum galeritum","EN"
"Catasetum gladiatorium","LC"
"Catasetum gnomus","LC"
"Catasetum hookeri","LC"
"Catasetum hopkinsonianum","LC"
"Catasetum incurvum","LC"
"Catasetum integerrimum","LC"
"Catasetum interhomesianum","LC"
"Catasetum juruenense","LC"
"Catasetum kraenzlinianum","LC"
"Catasetum laminatum","LC"
"Catasetum longifolium","LC"
"Catasetum lucis","LC"
"Catasetum luridum","LC"
"Catasetum macrocarpum","LC"
"Catasetum macroglossum","LC"
"Catasetum maculatum","LC"
"Catasetum maranhense","LC"
"Catasetum matogrossense","LC"
"Catasetum mattosianum","LC"
"Catasetum merchae","EN"
"Catasetum microglossum","EN"
"Catasetum multifidum","EN"
"Catasetum napoense","LC"
"Catasetum ochraceum","LC"
"Catasetum osculatum","LC"
"Catasetum palmeirinhense","LC"
"Catasetum parguazense","LC"
"Catasetum pendulum","LC"
"Catasetum pileatum","LC"
"Catasetum planiceps","LC"
"Catasetum purum","LC"
"Catasetum rectangulare","LC"
"Catasetum rivularium","LC"
"Catasetum rodigasianum","LC"
"Catasetum rooseveltianum","LC"
"Catasetum saccatum","LC"
"Catasetum samaniegoi","LC"
"Catasetum sanguineum","LC"
"Catasetum schmidtianum","LC"
"Catasetum seccoi","EN"
"Catasetum semicirculatum","EN"
"Catasetum socco","EN"
"Catasetum spitzii","LC"
"Catasetum stenoglossum","EN"
"Catasetum stevensonii","CR"
"Catasetum tabulare","LC"
"Catasetum tenebrosum","LC"
"Catasetum tigrinum","LC"
"Catasetum tuberculatum","LC"
"Catasetum uncatum","LC"
"Catasetum vinaceum","LC"
"Catasetum viridiflavum","LC"
"Cattleya aclandiae","LC"
"Cattleya amethystoglossa","LC"
"Cattleya araguaiensis","LC"
"Cattleya bicolor","LC"
"Cattleya cernua","LC"
"Cattleya coccinea","LC"
"Cattleya crispa","LC"
"Cattleya dormaniana","CR"
"Cattleya dowiana","LC"
"Cattleya elongata","LC"
"Cattleya forbesii","LC"
"Cattleya grandis","LC"
"Cattleya granulosa","LC"
"Cattleya guttata","LC"
"Cattleya harrisoniana","LC"
"Cattleya intermedia","LC"
"Cattleya iricolor","LC"
"Cattleya jenmanii","EN"
"Cattleya labiata","LC"
"Cattleya lawrenceana","LC"
"Cattleya lobata","EN"
"Cattleya loddigesii","LC"
"Cattleya luteola","LC"
"Cattleya maxima","LC"
"Cattleya mendelii","EN"
"Cattleya mossiae","LC"
"Cattleya nobilior","LC"
"Cattleya perrinii","LC"
"Cattleya pfisteri","LC"
"Cattleya porphyroglossa","EN"
"Cattleya pumila","LC"
"Cattleya quadricolor","LC"
"Cattleya rupestris","LC"
"Cattleya schilleriana","LC"
"Cattleya schofieldiana","LC"
"Cattleya schroederae","LC"
"Cattleya tenebrosa","LC"
"Cattleya tenuis","LC"
"Cattleya tigrina","LC"
"Cattleya trianae","LC"
"Cattleya velutina","LC"
"Cattleya violacea","LC"
"Cattleya walkeriana","LC"
"Cattleya wallisii","EN"
"Cattleya warneri","LC"
"Cattleya warscewiczii","LC"
"Caucaea alticola","LC"
"Caucaea olivacea","LC"
"Caucaea phalaenopsis","LC"
"Caucaea radiata","LC"
"Caucaea sanguinolenta","LC"
"Caularthron bicornutum","LC"
"Caularthron bilamellatum","LC"
"Centroglossa castellensis","LC"
"Centroglossa macroceras","LC"
"Centroglossa tripollinica","EN"
"Centrostigma clavatum","LC"
"Centrostigma occultans","LC"
"Centrostigma papillosum","LC"
"Cephalanthera austiniae","LC"
"Cephalanthera caucasica","EN"
"Cephalanthera damasonium","LC"
"Cephalanthera epipactoides","LC"
"Cephalanthera erecta","LC"
"Cephalanthera falcata","LC"
"Cephalanthera kotschyana","LC"
"Cephalanthera kurdica","LC"
"Cephalanthera longibracteata","LC"
"Cephalanthera longifolia","LC"
"Cephalanthera rubra","LC"
"Cephalantheropsis longipes","LC"
"Cephalantheropsis obcordata","LC"
"Ceratandra atrata","LC"
"Ceratandra bicolor","LC"
"Ceratandra globosa","LC"
"Ceratandra grandiflora","LC"
"Ceratandra harveyana","LC"
"Ceratandra venosa","LC"
"Ceratostylis acutifolia","LC"
"Ceratostylis alpina","LC"
"Ceratostylis alticola","LC"
"Ceratostylis ampullacea","EN"
"Ceratostylis anceps","LC"
"Ceratostylis arfakensis","LC"
"Ceratostylis armeria","LC"
"Ceratostylis backeri","EN"
"Ceratostylis borneensis","LC"
"Ceratostylis braccata","EN"
"Ceratostylis breviceps","LC"
"Ceratostylis brevicostata","CR"
"Ceratostylis capitata","LC"
"Ceratostylis cebolleta","EN"
"Ceratostylis compressicaulis","LC"
"Ceratostylis crassifolia","LC"
"Ceratostylis crassilingua","LC"
"Ceratostylis crassipetala","CR"
"Ceratostylis curvimentum","LC"
"Ceratostylis flavescens","LC"
"Ceratostylis glabra","LC"
"Ceratostylis glabriflora","LC"
"Ceratostylis gracilis","LC"
"Ceratostylis graminea","EN"
"Ceratostylis grandiflora","LC"
"Ceratostylis hainanensis","EN"
"Ceratostylis himalaica","EN"
"Ceratostylis humilis","LC"
"Ceratostylis kerigomnensis","LC"
"Ceratostylis keysseri","LC"
"Ceratostylis lancifolia","EN"
"Ceratostylis latifolia","LC"
"Ceratostylis leucantha","LC"
"Ceratostylis lombasangensis","CR"
"Ceratostylis longicaulis","LC"
"Ceratostylis longifolia","LC"
"Ceratostylis longipedunculata","CR"
"Ceratostylis longipes","LC"
"Ceratostylis longisegmenta","LC"
"Ceratostylis mamberamensis","LC"
"Ceratostylis mayrii","LC"
"Ceratostylis micrantha","NT"
"Ceratostylis muscicola","LC"
"Ceratostylis obscureviolacea","LC"
"Ceratostylis pendula","LC"
"Ceratostylis philippinensis","LC"
"Ceratostylis platychila","LC"
"Ceratostylis pugioniformis","LC"
"Ceratostylis pulchella","EN"
"Ceratostylis radiata","LC"
"Ceratostylis retisquama","LC"
"Ceratostylis robusta","EN"
"Ceratostylis sacculata","LC"
"Ceratostylis sarcostomatoides","EN"
"Ceratostylis scariosa","EN"
"Ceratostylis scirpoides","LC"
"Ceratostylis selebensis","CR"
"Ceratostylis senilis","EN"
"Ceratostylis sessilis","LC"
"Ceratostylis siamensis","LC"
"Ceratostylis sima","LC"
"Ceratostylis simplex","LC"
"Ceratostylis steenisii","LC"
"Ceratostylis subcoerulea","LC"
"Ceratostylis subulata","LC"
"Ceratostylis tenericaulis","LC"
"Ceratostylis todjambuensis","EN"
"Ceratostylis tricallifera","LC"
"Ceratostylis vagans","CR"
"Chamaeanthus brachystachys","CR"
"Chamaeanthus wenzelii","LC"
"Chamaegastrodia inverta","EN"
"Chamaegastrodia shikokiana","EN"
"Chamorchis alpina","LC"
"Changnienia amoena","EN"
"Chaubardia heteroclita","LC"
"Chaubardia klugii","LC"
"Chaubardia surinamensis","EN"
"Chaubardiella dalessandroi","LC"
"Chaubardiella pacuarensis","LC"
"Chaubardiella subquadrata","LC"
"Chaubardiella tigrina","LC"
"Chauliodon deflexicalcaratum","EN"
"Cheiradenia cuspidata","LC"
"Cheirostylis bidentata","LC"
"Cheirostylis bipunctata","EN"
"Cheirostylis chinensis","LC"
"Cheirostylis cochinchinensis","LC"
"Cheirostylis dendrophila","LC"
"Cheirostylis divina","LC"
"Cheirostylis flabellata","LC"
"Cheirostylis foliosa","EN"
"Cheirostylis griffithii","EN"
"Cheirostylis javanica","EN"
"Cheirostylis kabaenae","EN"
"Cheirostylis latipetala","EN"
"Cheirostylis lepida","VU"
"Cheirostylis liukiuensis","EN"
"Cheirostylis montana","LC"
"Cheirostylis notialis","VU"
"Cheirostylis nuda","VU"
"Cheirostylis ovata","LC"
"Cheirostylis parvifolia","EN"
"Cheirostylis pingbianensis","EN"
"Cheirostylis pusilla","EN"
"Cheirostylis spathulata","LC"
"Cheirostylis takeoi","LC"
"Cheirostylis thailandica","EN"
"Cheirostylis yunnanensis","LC"
"Chelonistele amplissima","LC"
"Chelonistele brevilamellata","LC"
"Chelonistele dentifera","LC"
"Chelonistele ingloria","LC"
"Chelonistele laetitia-reginae","LC"
"Chelonistele lamellulifera","LC"
"Chelonistele lurida","LC"
"Chelonistele ramentacea","CR"
"Chelonistele richardsii","LC"
"Chelonistele sulphurea","LC"
"Chelonistele unguiculata","LC"
"Chiloglottis anaticeps","LC"
"Chiloglottis chlorantha","LC"
"Chiloglottis cornuta","LC"
"Chiloglottis diphylla","LC"
"Chiloglottis formicifera","LC"
"Chiloglottis grammata","LC"
"Chiloglottis gunnii","LC"
"Chiloglottis jeanesii","LC"
"Chiloglottis longiclavata","LC"
"Chiloglottis palachila","LC"
"Chiloglottis platyptera","LC"
"Chiloglottis pluricallata","LC"
"Chiloglottis reflexa","LC"
"Chiloglottis seminuda","LC"
"Chiloglottis sphaerula","LC"
"Chiloglottis sphyrnoides","LC"
"Chiloglottis sylvestris","LC"
"Chiloglottis trapeziformis","LC"
"Chiloglottis triceratops","LC"
"Chiloglottis trilabra","LC"
"Chiloglottis trullata","LC"
"Chiloglottis truncata","LC"
"Chiloglottis turfosa","LC"
"Chiloglottis valida","LC"
"Chiloschista exuperei","EN"
"Chiloschista lunifera","CR"
"Chiloschista parishii","EN"
"Chiloschista phyllorhiza","LC"
"Chiloschista segawae","LC"
"Chiloschista taeniophyllum","EN"
"Chiloschista trudelii","VU"
"Chiloschista usneoides","LC"
"Chiloschista yunnanensis","EN"
"Chloraea alpina","LC"
"Chloraea barbata","EN"
"Chloraea bidentata","LC"
"Chloraea biserialis","LC"
"Chloraea bletioides","LC"
"Chloraea boliviana","LC"
"Chloraea castillonii","EN"
"Chloraea chrysantha","LC"
"Chloraea cogniauxii","LC"
"Chloraea crispa","EN"
"Chloraea cristata","EN"
"Chloraea cylindrostachya","LC"
"Chloraea densipapillosa","EN"
"Chloraea disoides","LC"
"Chloraea elegans","EN"
"Chloraea fiebrigiana","LC"
"Chloraea fonkii","EN"
"Chloraea galeata","LC"
"Chloraea gavilu","EN"
"Chloraea grandiflora","LC"
"Chloraea lamellata","LC"
"Chloraea lechleri","LC"
"Chloraea longipetala","LC"
"Chloraea magellanica","LC"
"Chloraea membranacea","LC"
"Chloraea multiflora","LC"
"Chloraea multilineolata","LC"
"Chloraea nudilabia","LC"
"Chloraea pavonii","LC"
"Chloraea philippii","LC"
"Chloraea phoenicea","EN"
"Chloraea piquichen","LC"
"Chloraea praecincta","EN"
"Chloraea prodigiosa","EN"
"Chloraea reticulata","EN"
"Chloraea septentrionalis","EN"
"Chloraea speciosa","LC"
"Chloraea subpandurata","LC"
"Chloraea venosa","LC"
"Chloraea viridiflora","LC"
"Chondrorhyncha hirtzii","CR"
"Chondrorhyncha rosea","LC"
"Chondrorhyncha suarezii","LC"
"Chondrorhyncha velastiguii","CR"
"Chondroscaphe amabilis","LC"
"Chondroscaphe atrilinguis","LC"
"Chondroscaphe bicolor","LC"
"Chondroscaphe chestertonii","LC"
"Chondroscaphe eburnea","LC"
"Chondroscaphe embreei","LC"
"Chondroscaphe flaveola","LC"
"Chrysoglossum assamicum","EN"
"Chrysoglossum ornatum","LC"
"Chrysoglossum reticulatum","LC"
"Chysis aurea","EN"
"Chysis bractescens","LC"
"Chysis bruennowiana","LC"
"Chysis laevis","LC"
"Chysis limminghei","EN"
"Chysis tricostata","LC"
"Chysis violacea","LC"
"Cirrhaea dependens","LC"
"Cirrhaea fuscolutea","LC"
"Cirrhaea nasuta","LC"
"Cirrhaea seidelii","LC"
"Cischweinfia dasyandra","LC"
"Cischweinfia jarae","LC"
"Cischweinfia nana","LC"
"Cischweinfia parva","LC"
"Cischweinfia platychila","LC"
"Cischweinfia pusilla","LC"
"Cischweinfia rostrata","LC"
"Claderia papuana","LC"
"Claderia viridiflora","LC"
"Cleisomeria lanatum","EN"
"Cleisomeria pilosulum","EN"
"Cleisostoma appendiculatum","CR"
"Cleisostoma arietinum","LC"
"Cleisostoma aspersum","EN"
"Cleisostoma birmanicum","LC"
"Cleisostoma buruense","CR"
"Cleisostoma complicatum","EN"
"Cleisostoma crassissimum","LC"
"Cleisostoma discolor","EN"
"Cleisostoma duplicilobum","LC"
"Cleisostoma filiforme","LC"
"Cleisostoma firmulum","LC"
"Cleisostoma fuerstenbergianum","EN"
"Cleisostoma gjellerupii","LC"
"Cleisostoma inflatum","LC"
"Cleisostoma javanicum","LC"
"Cleisostoma koeteiense","EN"
"Cleisostoma litoreum","LC"
"Cleisostoma longioperculatum","EN"
"Cleisostoma montanum","EN"
"Cleisostoma muticum","EN"
"Cleisostoma paniculatum","LC"
"Cleisostoma parishii","LC"
"Cleisostoma racemiferum","EN"
"Cleisostoma sagittatum","EN"
"Cleisostoma scortechinii","LC"
"Cleisostoma simondii","LC"
"Cleisostoma sororium","LC"
"Cleisostoma stimulatrix","LC"
"Cleisostoma striatum","LC"
"Cleisostoma suaveolens","LC"
"Cleisostoma subulatum","LC"
"Cleisostoma suffusum","EN"
"Cleisostoma tenuifolium","EN"
"Cleisostoma tenuirachis","EN"
"Cleisostoma teretifolium","EN"
"Cleisostoma uraiense","LC"
"Cleisostoma williamsonii","LC"
"Cleistes bella","LC"
"Cleistes brasiliensis","EN"
"Cleistes caloptera","LC"
"Cleistes castaneoides","LC"
"Cleistes costaricensis","LC"
"Cleistes exilis","LC"
"Cleistes huberi","EN"
"Cleistes ionoglossa","LC"
"Cleistes lepida","LC"
"Cleistes libonii","LC"
"Cleistes macrantha","LC"
"Cleistes mantiqueirae","EN"
"Cleistes metallina","LC"
"Cleistes moritzii","LC"
"Cleistes paranaensis","LC"
"Cleistes parviflora","EN"
"Cleistes pluriflora","LC"
"Cleistes pusilla","LC"
"Cleistes ramboi","LC"
"Cleistes revoluta","LC"
"Cleistes rosea","LC"
"Cleistes silveirana","EN"
"Cleistes stricta","EN"
"Cleistes tamboana","EN"
"Cleistes tenuis","LC"
"Cleistes unifoliata","EN"
"Cleistes vargasii","CR"
"Cleistesiopsis bifaria","LC"
"Cleistesiopsis divaricata","LC"
"Cleistesiopsis oricamporum","LC"
"Clematepistephium smilacifolium","LC"
"Clowesia dodsoniana","LC"
"Clowesia glaucoglossa","CR"
"Clowesia rosea","LC"
"Clowesia russelliana","LC"
"Clowesia thylaciochila","LC"
"Clowesia warczewitzii","LC"
"Coccineorchis bracteosa","LC"
"Coccineorchis cernua","LC"
"Coccineorchis navarrensis","LC"
"Coccineorchis standleyi","LC"
"Cochleanthes aromatica","LC"
"Cochleanthes flabelliformis","LC"
"Cochleanthes trinitatis","EN"
"Codonorchis lessonii","LC"
"Coelia bella","LC"
"Coelia densiflora","LC"
"Coelia guatemalensis","LC"
"Coelia macrostachya","LC"
"Coelia triptera","LC"
"Coeliopsis hyacinthosma","LC"
"Coelogyne albobrunnea","LC"
"Coelogyne asperata","LC"
"Coelogyne assamica","EN"
"Coelogyne barbata","LC"
"Coelogyne beccarii","LC"
"Coelogyne bicamerata","LC"
"Coelogyne borneensis","LC"
"Coelogyne brachygyne","EN"
"Coelogyne brachyptera","EN"
"Coelogyne bruneiensis","LC"
"Coelogyne buennemeyeri","CR"
"Coelogyne calcarata","LC"
"Coelogyne calcicola","EN"
"Coelogyne carinata","LC"
"Coelogyne celebensis","LC"
"Coelogyne chanii","LC"
"Coelogyne clemensii","LC"
"Coelogyne compressicaulis","LC"
"Coelogyne contractipetala","EN"
"Coelogyne corymbosa","LC"
"Coelogyne craticulilabris","LC"
"Coelogyne cristata","LC"
"Coelogyne cumingii","LC"
"Coelogyne cuprea","LC"
"Coelogyne distans","EN"
"Coelogyne dulitensis","LC"
"Coelogyne eberhardtii","EN"
"Coelogyne ecarinata","EN"
"Coelogyne echinolabium","LC"
"Coelogyne elmeri","LC"
"Coelogyne endertii","LC"
"Coelogyne exalata","LC"
"Coelogyne fimbriata","LC"
"Coelogyne flaccida","EN"
"Coelogyne flexuosa","LC"
"Coelogyne foerstermannii","LC"
"Coelogyne fragrans","LC"
"Coelogyne fuscescens","LC"
"Coelogyne genuflexa","LC"
"Coelogyne gibbifera","LC"
"Coelogyne gongshanensis","EN"
"Coelogyne griffithii","EN"
"Coelogyne harana","LC"
"Coelogyne hirtella","LC"
"Coelogyne huettneriana","EN"
"Coelogyne incrassata","EN"
"Coelogyne integra","LC"
"Coelogyne kaliana","LC"
"Coelogyne kelamensis","LC"
"Coelogyne kemiriensis","LC"
"Coelogyne kinabaluensis","LC"
"Coelogyne lacinulosa","LC"
"Coelogyne lentiginosa","LC"
"Coelogyne leucantha","EN"
"Coelogyne locii","LC"
"Coelogyne loheri","EN"
"Coelogyne longibulbosa","LC"
"Coelogyne longifolia","LC"
"Coelogyne longipes","LC"
"Coelogyne longpasiaensis","LC"
"Coelogyne lycastoides","LC"
"Coelogyne macdonaldii","LC"
"Coelogyne malintangensis","CR"
"Coelogyne malipoensis","EN"
"Coelogyne marthae","CR"
"Coelogyne mayeriana","EN"
"Coelogyne miniata","LC"
"Coelogyne monilirachis","LC"
"Coelogyne monticola","LC"
"Coelogyne mooreana","LC"
"Coelogyne moultonii","LC"
"Coelogyne multiflora","LC"
"Coelogyne naja","LC"
"Coelogyne nitida","LC"
"Coelogyne obtusifolia","LC"
"Coelogyne occultata","LC"
"Coelogyne odoratissima","EN"
"Coelogyne ovalis","LC"
"Coelogyne pandurata","LC"
"Coelogyne pantlingii","EN"
"Coelogyne papillosa","LC"
"Coelogyne peltastes","EN"
"Coelogyne pholidotoides","LC"
"Coelogyne planiscapa","LC"
"Coelogyne plicatissima","LC"
"Coelogyne prasina","LC"
"Coelogyne prolifera","LC"
"Coelogyne pulverula","LC"
"Coelogyne punctulata","LC"
"Coelogyne radicosa","LC"
"Coelogyne radioferens","LC"
"Coelogyne raizadae","EN"
"Coelogyne renae","LC"
"Coelogyne rhabdobulbon","LC"
"Coelogyne rigida","LC"
"Coelogyne rigidiformis","LC"
"Coelogyne rochussenii","LC"
"Coelogyne rumphii","LC"
"Coelogyne rupicola","LC"
"Coelogyne salmonicolor","LC"
"Coelogyne sanderae","EN"
"Coelogyne sanderiana","LC"
"Coelogyne schultesii","LC"
"Coelogyne septemcostata","LC"
"Coelogyne speciosa","LC"
"Coelogyne squamulosa","LC"
"Coelogyne steenisii","EN"
"Coelogyne stenochila","LC"
"Coelogyne stipitibulbum","EN"
"Coelogyne stricta","LC"
"Coelogyne suaveolens","EN"
"Coelogyne susanae","LC"
"Coelogyne swaniana","LC"
"Coelogyne taronensis","EN"
"Coelogyne tenompokensis","EN"
"Coelogyne tenuis","LC"
"Coelogyne testacea","LC"
"Coelogyne tiomanensis","EN"
"Coelogyne tomentosa","LC"
"Coelogyne trilobulata","EN"
"Coelogyne trinervis","LC"
"Coelogyne triuncialis","LC"
"Coelogyne tumida","EN"
"Coelogyne veitchii","LC"
"Coelogyne velutina","LC"
"Coelogyne venusta","LC"
"Coelogyne verrucosa","LC"
"Coelogyne viscosa","EN"
"Coelogyne xyrekes","LC"
"Coelogyne yiii","EN"
"Coelogyne zhenkangensis","EN"
"Coelogyne zurowetzii","LC"
"Coilochilus neocaledonicum","LC"
"Collabium bicameratum","LC"
"Collabium carinatum","LC"
"Collabium chinense","LC"
"Collabium formosanum","LC"
"Collabium nebulosum","EN"
"Collabium pumilum","LC"
"Collabium vesicatum","LC"
"Comparettia chiribogae","LC"
"Comparettia coccinea","LC"
"Comparettia falcata","LC"
"Comparettia ignea","LC"
"Comparettia langlassei","LC"
"Comparettia macroplectron","LC"
"Comparettia ottonis","LC"
"Comparettia rubriflora","CR"
"Comparettia speciosa","LC"
"Conchidium articulatum","EN"
"Conchidium braccatum","LC"
"Conchidium filiforme","LC"
"Conchidium japonicum","EN"
"Conchidium muscicola","LC"
"Conchidium pusillum","LC"
"Constantia cipoensis","LC"
"Constantia cristinae","EN"
"Constantia microscopica","EN"
"Constantia rupestris","LC"
"Cooktownia robertsii","EN"
"Corallorhiza bentleyi","VU"
"Corallorhiza bulbosa","LC"
"Corallorhiza macrantha","LC"
"Corallorhiza maculata","LC"
"Corallorhiza mertensiana","LC"
"Corallorhiza odontorhiza","LC"
"Corallorhiza striata","LC"
"Corallorhiza trifida","LC"
"Corallorhiza williamsii","LC"
"Corallorhiza wisteriana","LC"
"Coryanthes elegantium","LC"
"Coryanthes horichiana","LC"
"Coryanthes mastersiana","LC"
"Coryanthes picturata","LC"
"Coryanthes senghasiana","EN"
"Coryanthes speciosa","LC"
"Coryanthes vasquezii","LC"
"Coryanthes verrucolineata","EN"
"Coryanthes wenzeliana","EN"
"Corybas abditus","LC"
"Corybas abellianus","LC"
"Corybas aberrans","LC"
"Corybas aconitiflorus","LC"
"Corybas acuminatus","LC"
"Corybas albipurpureus","LC"
"Corybas amungwiwensis","LC"
"Corybas annamensis","LC"
"Corybas aristatus","LC"
"Corybas barbarae","LC"
"Corybas boridiensis","LC"
"Corybas calophyllus","LC"
"Corybas carinatus","LC"
"Corybas carsei","EN"
"Corybas cerasinus","LC"
"Corybas cheesemanii","LC"
"Corybas cryptanthus","EN"
"Corybas cyclopensis","LC"
"Corybas cymatilis","LC"
"Corybas dentatus","LC"
"Corybas despectans","LC"
"Corybas diemenicus","LC"
"Corybas dienemus","CR"
"Corybas dowlingii","LC"
"Corybas ekuamensis","LC"
"Corybas epiphyticus","LC"
"Corybas expansus","LC"
"Corybas fenestratus","LC"
"Corybas fimbriatus","LC"
"Corybas fordhamii","LC"
"Corybas fornicatus","EN"
"Corybas gastrosiphon","LC"
"Corybas gibbifer","LC"
"Corybas hispidus","LC"
"Corybas holttumii","EN"
"Corybas imperatorius","EN"
"Corybas incurvus","LC"
"Corybas iridescens","LC"
"Corybas karkarensis","LC"
"Corybas klossii","LC"
"Corybas limpidus","LC"
"Corybas longipedunculatus","LC"
"Corybas longipetalus","LC"
"Corybas macranthus","LC"
"Corybas merrillii","EN"
"Corybas montanus","LC"
"Corybas muscicola","CR"
"Corybas naviculisepalus","LC"
"Corybas neocaledonicus","LC"
"Corybas oblongus","LC"
"Corybas orbiculatus","LC"
"Corybas papa","LC"
"Corybas pictus","LC"
"Corybas praetermissus","EN"
"Corybas pruinosus","LC"
"Corybas recurvus","LC"
"Corybas ridleyanus","EN"
"Corybas rivularis","LC"
"Corybas rotundifolius","LC"
"Corybas royenii","LC"
"Corybas sexalatus","LC"
"Corybas simbuensis","LC"
"Corybas sinii","LC"
"Corybas solomonensis","LC"
"Corybas subalpinus","LC"
"Corybas sulcatus","CR"
"Corybas taiwanensis","EN"
"Corybas trilobus","LC"
"Corybas umbonatus","LC"
"Corybas undulatus","LC"
"Corybas unguiculatus","LC"
"Corybas urikensis","LC"
"Corybas vespertilionis","LC"
"Corycium bicolorum","LC"
"Corycium bifidum","LC"
"Corycium crispum","LC"
"Corycium deflexum","LC"
"Corycium dracomontanum","LC"
"Corycium excisum","LC"
"Corycium flanaganii","LC"
"Corycium ingeanum","LC"
